"phase","parPri","parPub","trial","rat","phaseNum","nRating","stim","nRat","rat0comp","spq","excInh","ctrlType"
"ph2",5885350,"hnp0nld4",4,-4,2,"ph2_16","R",24,4,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885350,"hnp0nld4",5,46,2,"ph2_16","E",24,46,67,"Inh","pre. (E & I)"
"ph2",5885350,"hnp0nld4",6,98,2,"ph2_16","C",24,98,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885350,"hnp0nld4",7,20,2,"ph2_16","I",24,-20,67,"Exc","pre. (E & I)"
"ph2",5885350,"hnp0nld4",8,60,2,"ph2_16","S",24,60,67,"Exc","sup. (S & Z)"
"ph2",5885729,"7kevj862",1,82,2,"ph2_16","S",24,82,55,"Exc","sup. (S & Z)"
"ph2",5885729,"7kevj862",2,14,2,"ph2_16","R",24,-14,55,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885729,"7kevj862",3,-86,2,"ph2_16","K",24,86,55,"Inh","sup. ctrl. (K & C)"
"ph2",5885729,"7kevj862",4,22,2,"ph2_16","E",24,22,55,"Inh","pre. (E & I)"
"ph2",5885729,"7kevj862",5,-38,2,"ph2_16","Z",24,38,55,"Inh","sup. (S & Z)"
"ph2",5885729,"7kevj862",6,34,2,"ph2_16","C",24,34,55,"Exc","sup. ctrl. (K & C)"
"ph2",5885729,"7kevj862",7,34,2,"ph2_16","B",24,34,55,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885729,"7kevj862",8,-74,2,"ph2_16","I",24,74,55,"Exc","pre. (E & I)"
"ph2",5885796,"12t56anf",1,32,2,"ph2_16","K",24,-32,39,"Inh","sup. ctrl. (K & C)"
"ph2",5885796,"12t56anf",2,44,2,"ph2_16","B",24,44,39,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885796,"12t56anf",3,62,2,"ph2_16","I",24,-62,39,"Exc","pre. (E & I)"
"ph2",5885796,"12t56anf",4,52,2,"ph2_16","Z",24,-52,39,"Inh","sup. (S & Z)"
"ph2",5885796,"12t56anf",5,44,2,"ph2_16","S",24,44,39,"Exc","sup. (S & Z)"
"ph2",5885796,"12t56anf",6,24,2,"ph2_16","E",24,24,39,"Inh","pre. (E & I)"
"ph2",5885796,"12t56anf",7,60,2,"ph2_16","R",24,-60,39,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885796,"12t56anf",8,18,2,"ph2_16","C",24,18,39,"Exc","sup. ctrl. (K & C)"
"ph2",5885519,"h70le5um",1,0,2,"ph2_16","R",24,0,88,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885519,"h70le5um",2,-100,2,"ph2_16","K",24,100,88,"Inh","sup. ctrl. (K & C)"
"ph2",5885519,"h70le5um",3,-100,2,"ph2_16","Z",24,100,88,"Inh","sup. (S & Z)"
"ph2",5885519,"h70le5um",4,100,2,"ph2_16","S",24,100,88,"Exc","sup. (S & Z)"
"ph2",5885519,"h70le5um",5,100,2,"ph2_16","C",24,100,88,"Exc","sup. ctrl. (K & C)"
"ph2",5885519,"h70le5um",6,100,2,"ph2_16","E",24,100,88,"Inh","pre. (E & I)"
"ph2",5885519,"h70le5um",7,-52,2,"ph2_16","I",24,52,88,"Exc","pre. (E & I)"
"ph2",5885519,"h70le5um",8,0,2,"ph2_16","B",24,0,88,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885436,"qahk3mvl",1,-10,2,"ph2_16","S",24,-10,67,"Exc","sup. (S & Z)"
"ph2",5885436,"qahk3mvl",2,-18,2,"ph2_16","R",24,18,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885436,"qahk3mvl",3,26,2,"ph2_16","B",24,26,67,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885436,"qahk3mvl",4,58,2,"ph2_16","C",24,58,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885436,"qahk3mvl",5,-18,2,"ph2_16","K",24,18,67,"Inh","sup. ctrl. (K & C)"
"ph2",5885436,"qahk3mvl",6,-2,2,"ph2_16","I",24,2,67,"Exc","pre. (E & I)"
"ph2",5885436,"qahk3mvl",7,16,2,"ph2_16","E",24,16,67,"Inh","pre. (E & I)"
"ph2",5885436,"qahk3mvl",8,-26,2,"ph2_16","Z",24,26,67,"Inh","sup. (S & Z)"
"ph2",5885402,"j87aonw5",1,30,2,"ph2_16","C",24,30,66,"Exc","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",2,-22,2,"ph2_16","S",24,-22,66,"Exc","sup. (S & Z)"
"ph2",5885402,"j87aonw5",3,-34,2,"ph2_16","K",24,34,66,"Inh","sup. ctrl. (K & C)"
"ph2",5885402,"j87aonw5",4,-22,2,"ph2_16","E",24,-22,66,"Inh","pre. (E & I)"
"ph2",5885402,"j87aonw5",5,-70,2,"ph2_16","I",24,70,66,"Exc","pre. (E & I)"
"ph2",5885402,"j87aonw5",6,24,2,"ph2_16","B",24,24,66,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885402,"j87aonw5",7,-30,2,"ph2_16","Z",24,30,66,"Inh","sup. (S & Z)"
"ph2",5885402,"j87aonw5",8,-20,2,"ph2_16","R",24,20,66,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",1,-32,2,"ph2_16","R",24,32,60,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",2,-24,2,"ph2_16","Z",24,24,60,"Inh","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",3,70,2,"ph2_16","C",24,70,60,"Exc","sup. ctrl. (K & C)"
"ph2",5885384,"mgz0sqxg",4,22,2,"ph2_16","E",24,22,60,"Inh","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",5,-54,2,"ph2_16","I",24,54,60,"Exc","pre. (E & I)"
"ph2",5885384,"mgz0sqxg",6,58,2,"ph2_16","B",24,58,60,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885384,"mgz0sqxg",7,20,2,"ph2_16","S",24,20,60,"Exc","sup. (S & Z)"
"ph2",5885384,"mgz0sqxg",8,-68,2,"ph2_16","K",24,68,60,"Inh","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",1,0,2,"ph2_16","B",24,0,55,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",2,-10,2,"ph2_16","R",24,10,55,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885358,"xqe2wrk2",3,0,2,"ph2_16","Z",24,0,55,"Inh","sup. (S & Z)"
"ph2",5885358,"xqe2wrk2",4,0,2,"ph2_16","K",24,0,55,"Inh","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",5,-14,2,"ph2_16","E",24,-14,55,"Inh","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",6,2,2,"ph2_16","I",24,-2,55,"Exc","pre. (E & I)"
"ph2",5885358,"xqe2wrk2",7,6,2,"ph2_16","C",24,6,55,"Exc","sup. ctrl. (K & C)"
"ph2",5885358,"xqe2wrk2",8,10,2,"ph2_16","S",24,10,55,"Exc","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",1,-34,2,"ph2_16","Z",24,34,64,"Inh","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",2,-70,2,"ph2_16","R",24,70,64,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885294,"2c4wg0u5",3,14,2,"ph2_16","C",24,14,64,"Exc","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",4,-78,2,"ph2_16","K",24,78,64,"Inh","sup. ctrl. (K & C)"
"ph2",5885294,"2c4wg0u5",5,44,2,"ph2_16","S",24,44,64,"Exc","sup. (S & Z)"
"ph2",5885294,"2c4wg0u5",6,74,2,"ph2_16","E",24,74,64,"Inh","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",7,-18,2,"ph2_16","I",24,18,64,"Exc","pre. (E & I)"
"ph2",5885294,"2c4wg0u5",8,76,2,"ph2_16","B",24,76,64,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",1,46,2,"ph2_16","I",24,-46,143,"Exc","pre. (E & I)"
"ph2",5885279,"5baaynnz",2,54,2,"ph2_16","C",24,54,143,"Exc","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",3,62,2,"ph2_16","E",24,62,143,"Inh","pre. (E & I)"
"ph2",5885279,"5baaynnz",4,74,2,"ph2_16","K",24,-74,143,"Inh","sup. ctrl. (K & C)"
"ph2",5885279,"5baaynnz",5,72,2,"ph2_16","S",24,72,143,"Exc","sup. (S & Z)"
"ph2",5885279,"5baaynnz",6,72,2,"ph2_16","Z",24,-72,143,"Inh","sup. (S & Z)"
"ph2",5885279,"5baaynnz",7,60,2,"ph2_16","B",24,60,143,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885279,"5baaynnz",8,62,2,"ph2_16","R",24,-62,143,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",1,-52,2,"ph2_16","Z",24,52,78,"Inh","sup. (S & Z)"
"ph2",5885167,"fz4984lk",2,64,2,"ph2_16","E",24,64,78,"Inh","pre. (E & I)"
"ph2",5885167,"fz4984lk",3,48,2,"ph2_16","B",24,48,78,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",4,-24,2,"ph2_16","K",24,24,78,"Inh","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",5,-22,2,"ph2_16","I",24,22,78,"Exc","pre. (E & I)"
"ph2",5885167,"fz4984lk",6,-42,2,"ph2_16","R",24,42,78,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885167,"fz4984lk",7,60,2,"ph2_16","C",24,60,78,"Exc","sup. ctrl. (K & C)"
"ph2",5885167,"fz4984lk",8,72,2,"ph2_16","S",24,72,78,"Exc","sup. (S & Z)"
"ph2",5885145,"gecnqsch",1,36,2,"ph2_16","K",24,-36,129,"Inh","sup. ctrl. (K & C)"
"ph2",5885145,"gecnqsch",2,28,2,"ph2_16","R",24,-28,129,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885145,"gecnqsch",3,58,2,"ph2_16","E",24,58,129,"Inh","pre. (E & I)"
"ph2",5885145,"gecnqsch",4,60,2,"ph2_16","C",24,60,129,"Exc","sup. ctrl. (K & C)"
"ph2",5885145,"gecnqsch",5,36,2,"ph2_16","Z",24,-36,129,"Inh","sup. (S & Z)"
"ph2",5885145,"gecnqsch",6,90,2,"ph2_16","I",24,-90,129,"Exc","pre. (E & I)"
"ph2",5885145,"gecnqsch",7,40,2,"ph2_16","S",24,40,129,"Exc","sup. (S & Z)"
"ph2",5885145,"gecnqsch",8,58,2,"ph2_16","B",24,58,129,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",1,-14,2,"ph2_16","E",24,-14,144,"Inh","pre. (E & I)"
"ph2",5885173,"xuklcnee",2,34,2,"ph2_16","B",24,34,144,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",3,26,2,"ph2_16","Z",24,-26,144,"Inh","sup. (S & Z)"
"ph2",5885173,"xuklcnee",4,38,2,"ph2_16","K",24,-38,144,"Inh","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",5,60,2,"ph2_16","C",24,60,144,"Exc","sup. ctrl. (K & C)"
"ph2",5885173,"xuklcnee",6,22,2,"ph2_16","R",24,-22,144,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885173,"xuklcnee",7,38,2,"ph2_16","S",24,38,144,"Exc","sup. (S & Z)"
"ph2",5885173,"xuklcnee",8,36,2,"ph2_16","I",24,-36,144,"Exc","pre. (E & I)"
"ph2",5885172,"5b01uamo",1,84,2,"ph2_16","B",24,84,137,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885172,"5b01uamo",2,60,2,"ph2_16","E",24,60,137,"Inh","pre. (E & I)"
"ph2",5885172,"5b01uamo",3,100,2,"ph2_16","R",24,-100,137,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885172,"5b01uamo",4,40,2,"ph2_16","C",24,40,137,"Exc","sup. ctrl. (K & C)"
"ph2",5885172,"5b01uamo",5,92,2,"ph2_16","I",24,-92,137,"Exc","pre. (E & I)"
"ph2",5885172,"5b01uamo",6,76,2,"ph2_16","K",24,-76,137,"Inh","sup. ctrl. (K & C)"
"ph2",5885172,"5b01uamo",7,92,2,"ph2_16","Z",24,-92,137,"Inh","sup. (S & Z)"
"ph2",5885172,"5b01uamo",8,54,2,"ph2_16","S",24,54,137,"Exc","sup. (S & Z)"
"ph2",5885119,"tjcaxww4",1,0,2,"ph2_16","B",24,0,102,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885119,"tjcaxww4",2,0,2,"ph2_16","K",24,0,102,"Inh","sup. ctrl. (K & C)"
"ph2",5885119,"tjcaxww4",3,26,2,"ph2_16","R",24,-26,102,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885119,"tjcaxww4",4,74,2,"ph2_16","E",24,74,102,"Inh","pre. (E & I)"
"ph2",5885119,"tjcaxww4",5,72,2,"ph2_16","S",24,72,102,"Exc","sup. (S & Z)"
"ph2",5885119,"tjcaxww4",6,96,2,"ph2_16","C",24,96,102,"Exc","sup. ctrl. (K & C)"
"ph2",5885119,"tjcaxww4",7,0,2,"ph2_16","I",24,0,102,"Exc","pre. (E & I)"
"ph2",5885119,"tjcaxww4",8,-30,2,"ph2_16","Z",24,30,102,"Inh","sup. (S & Z)"
"ph2",5885108,"x4offhfd",1,-76,2,"ph2_16","Z",24,76,76,"Inh","sup. (S & Z)"
"ph2",5885108,"x4offhfd",2,28,2,"ph2_16","B",24,28,76,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885108,"x4offhfd",3,-24,2,"ph2_16","R",24,24,76,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885108,"x4offhfd",4,-18,2,"ph2_16","I",24,18,76,"Exc","pre. (E & I)"
"ph2",5885108,"x4offhfd",5,74,2,"ph2_16","S",24,74,76,"Exc","sup. (S & Z)"
"ph2",5885108,"x4offhfd",6,38,2,"ph2_16","E",24,38,76,"Inh","pre. (E & I)"
"ph2",5885108,"x4offhfd",7,-20,2,"ph2_16","K",24,20,76,"Inh","sup. ctrl. (K & C)"
"ph2",5885108,"x4offhfd",8,58,2,"ph2_16","C",24,58,76,"Exc","sup. ctrl. (K & C)"
"ph2",5885062,"fw83k30g",1,-22,2,"ph2_16","Z",24,22,93,"Inh","sup. (S & Z)"
"ph2",5885062,"fw83k30g",2,44,2,"ph2_16","C",24,44,93,"Exc","sup. ctrl. (K & C)"
"ph2",5885062,"fw83k30g",3,-30,2,"ph2_16","I",24,30,93,"Exc","pre. (E & I)"
"ph2",5885062,"fw83k30g",4,46,2,"ph2_16","S",24,46,93,"Exc","sup. (S & Z)"
"ph2",5885062,"fw83k30g",5,8,2,"ph2_16","B",24,8,93,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885062,"fw83k30g",6,8,2,"ph2_16","E",24,8,93,"Inh","pre. (E & I)"
"ph2",5885062,"fw83k30g",7,-14,2,"ph2_16","R",24,14,93,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885062,"fw83k30g",8,-42,2,"ph2_16","K",24,42,93,"Inh","sup. ctrl. (K & C)"
"ph2",5885089,"yk235kdu",1,82,2,"ph2_16","B",24,82,137,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885089,"yk235kdu",2,60,2,"ph2_16","C",24,60,137,"Exc","sup. ctrl. (K & C)"
"ph2",5885089,"yk235kdu",3,92,2,"ph2_16","Z",24,-92,137,"Inh","sup. (S & Z)"
"ph2",5885089,"yk235kdu",4,60,2,"ph2_16","E",24,60,137,"Inh","pre. (E & I)"
"ph2",5885089,"yk235kdu",5,80,2,"ph2_16","R",24,-80,137,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885089,"yk235kdu",6,68,2,"ph2_16","K",24,-68,137,"Inh","sup. ctrl. (K & C)"
"ph2",5885089,"yk235kdu",7,90,2,"ph2_16","S",24,90,137,"Exc","sup. (S & Z)"
"ph2",5885089,"yk235kdu",8,60,2,"ph2_16","I",24,-60,137,"Exc","pre. (E & I)"
"ph2",5885098,"mlrja1m8",1,76,2,"ph2_16","E",24,76,88,"Inh","pre. (E & I)"
"ph2",5885098,"mlrja1m8",2,-58,2,"ph2_16","I",24,58,88,"Exc","pre. (E & I)"
"ph2",5885098,"mlrja1m8",3,90,2,"ph2_16","C",24,90,88,"Exc","sup. ctrl. (K & C)"
"ph2",5885098,"mlrja1m8",4,92,2,"ph2_16","S",24,92,88,"Exc","sup. (S & Z)"
"ph2",5885098,"mlrja1m8",5,-2,2,"ph2_16","R",24,2,88,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885098,"mlrja1m8",6,46,2,"ph2_16","B",24,46,88,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885098,"mlrja1m8",7,-88,2,"ph2_16","K",24,88,88,"Inh","sup. ctrl. (K & C)"
"ph2",5885098,"mlrja1m8",8,-70,2,"ph2_16","Z",24,70,88,"Inh","sup. (S & Z)"
"ph2",5885102,"lr9p3nik",1,60,2,"ph2_16","E",24,60,141,"Inh","pre. (E & I)"
"ph2",5885102,"lr9p3nik",2,26,2,"ph2_16","Z",24,-26,141,"Inh","sup. (S & Z)"
"ph2",5885102,"lr9p3nik",3,44,2,"ph2_16","B",24,44,141,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885102,"lr9p3nik",4,-10,2,"ph2_16","C",24,-10,141,"Exc","sup. ctrl. (K & C)"
"ph2",5885102,"lr9p3nik",5,-28,2,"ph2_16","R",24,28,141,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885102,"lr9p3nik",6,46,2,"ph2_16","S",24,46,141,"Exc","sup. (S & Z)"
"ph2",5885102,"lr9p3nik",7,54,2,"ph2_16","K",24,-54,141,"Inh","sup. ctrl. (K & C)"
"ph2",5885102,"lr9p3nik",8,34,2,"ph2_16","I",24,-34,141,"Exc","pre. (E & I)"
"ph2",5885069,"if6yeimj",1,78,2,"ph2_16","S",24,78,87,"Exc","sup. (S & Z)"
"ph2",5885069,"if6yeimj",2,-62,2,"ph2_16","Z",24,62,87,"Inh","sup. (S & Z)"
"ph2",5885069,"if6yeimj",3,14,2,"ph2_16","E",24,14,87,"Inh","pre. (E & I)"
"ph2",5885069,"if6yeimj",4,36,2,"ph2_16","C",24,36,87,"Exc","sup. ctrl. (K & C)"
"ph2",5885069,"if6yeimj",5,12,2,"ph2_16","R",24,-12,87,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885069,"if6yeimj",6,34,2,"ph2_16","B",24,34,87,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885069,"if6yeimj",7,-62,2,"ph2_16","K",24,62,87,"Inh","sup. ctrl. (K & C)"
"ph2",5885069,"if6yeimj",8,-48,2,"ph2_16","I",24,48,87,"Exc","pre. (E & I)"
"ph2",5885028,"gsmywtc1",1,48,2,"ph2_16","S",24,48,73,"Exc","sup. (S & Z)"
"ph2",5885028,"gsmywtc1",2,-42,2,"ph2_16","Z",24,42,73,"Inh","sup. (S & Z)"
"ph2",5885028,"gsmywtc1",3,44,2,"ph2_16","E",24,44,73,"Inh","pre. (E & I)"
"ph2",5885028,"gsmywtc1",4,58,2,"ph2_16","B",24,58,73,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885028,"gsmywtc1",5,-58,2,"ph2_16","K",24,58,73,"Inh","sup. ctrl. (K & C)"
"ph2",5885028,"gsmywtc1",6,32,2,"ph2_16","C",24,32,73,"Exc","sup. ctrl. (K & C)"
"ph2",5885028,"gsmywtc1",7,-48,2,"ph2_16","I",24,48,73,"Exc","pre. (E & I)"
"ph2",5885028,"gsmywtc1",8,-68,2,"ph2_16","R",24,68,73,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885010,"ghaa8h5k",1,40,2,"ph2_16","B",24,40,47,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885010,"ghaa8h5k",2,34,2,"ph2_16","R",24,-34,47,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885010,"ghaa8h5k",3,76,2,"ph2_16","E",24,76,47,"Inh","pre. (E & I)"
"ph2",5885010,"ghaa8h5k",4,-92,2,"ph2_16","Z",24,92,47,"Inh","sup. (S & Z)"
"ph2",5885010,"ghaa8h5k",5,38,2,"ph2_16","C",24,38,47,"Exc","sup. ctrl. (K & C)"
"ph2",5885010,"ghaa8h5k",6,-78,2,"ph2_16","I",24,78,47,"Exc","pre. (E & I)"
"ph2",5885010,"ghaa8h5k",7,66,2,"ph2_16","S",24,66,47,"Exc","sup. (S & Z)"
"ph2",5885010,"ghaa8h5k",8,-58,2,"ph2_16","K",24,58,47,"Inh","sup. ctrl. (K & C)"
"ph2",5885018,"isif1dq5",1,0,2,"ph2_16","C",24,0,88,"Exc","sup. ctrl. (K & C)"
"ph2",5885018,"isif1dq5",2,-2,2,"ph2_16","B",24,-2,88,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885018,"isif1dq5",3,54,2,"ph2_16","E",24,54,88,"Inh","pre. (E & I)"
"ph2",5885018,"isif1dq5",4,0,2,"ph2_16","Z",24,0,88,"Inh","sup. (S & Z)"
"ph2",5885018,"isif1dq5",5,0,2,"ph2_16","K",24,0,88,"Inh","sup. ctrl. (K & C)"
"ph2",5885018,"isif1dq5",6,-26,2,"ph2_16","R",24,26,88,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885018,"isif1dq5",7,-34,2,"ph2_16","S",24,-34,88,"Exc","sup. (S & Z)"
"ph2",5885018,"isif1dq5",8,-32,2,"ph2_16","I",24,32,88,"Exc","pre. (E & I)"
"ph2",5885067,"ig0gmazt",1,100,2,"ph2_16","S",24,100,67,"Exc","sup. (S & Z)"
"ph2",5885067,"ig0gmazt",2,66,2,"ph2_16","C",24,66,67,"Exc","sup. ctrl. (K & C)"
"ph2",5885067,"ig0gmazt",3,46,2,"ph2_16","E",24,46,67,"Inh","pre. (E & I)"
"ph2",5885067,"ig0gmazt",4,-46,2,"ph2_16","I",24,46,67,"Exc","pre. (E & I)"
"ph2",5885067,"ig0gmazt",5,-76,2,"ph2_16","K",24,76,67,"Inh","sup. ctrl. (K & C)"
"ph2",5885067,"ig0gmazt",6,-30,2,"ph2_16","R",24,30,67,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885067,"ig0gmazt",7,-4,2,"ph2_16","B",24,-4,67,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885067,"ig0gmazt",8,-74,2,"ph2_16","Z",24,74,67,"Inh","sup. (S & Z)"
"ph2",5885022,"tk5vrmdr",1,58,2,"ph2_16","E",24,58,102,"Inh","pre. (E & I)"
"ph2",5885022,"tk5vrmdr",2,50,2,"ph2_16","C",24,50,102,"Exc","sup. ctrl. (K & C)"
"ph2",5885022,"tk5vrmdr",3,58,2,"ph2_16","B",24,58,102,"Exc","rel. val. ctrl. (B & R)"
"ph2",5885022,"tk5vrmdr",4,52,2,"ph2_16","I",24,-52,102,"Exc","pre. (E & I)"
"ph2",5885022,"tk5vrmdr",5,54,2,"ph2_16","S",24,54,102,"Exc","sup. (S & Z)"
"ph2",5885022,"tk5vrmdr",6,58,2,"ph2_16","R",24,-58,102,"Inh","rel. val. ctrl. (B & R)"
"ph2",5885022,"tk5vrmdr",7,48,2,"ph2_16","K",24,-48,102,"Inh","sup. ctrl. (K & C)"
"ph2",5885022,"tk5vrmdr",8,40,2,"ph2_16","Z",24,-40,102,"Inh","sup. (S & Z)"
"ph2",5883555,"c508xt5f",1,14,2,"ph2_16","R",24,-14,91,"Inh","rel. val. ctrl. (B & R)"
"ph2",5883555,"c508xt5f",2,26,2,"ph2_16","E",24,26,91,"Inh","pre. (E & I)"
"ph2",5883555,"c508xt5f",3,-2,2,"ph2_16","I",24,2,91,"Exc","pre. (E & I)"
"ph2",5883555,"c508xt5f",4,-2,2,"ph2_16","B",24,-2,91,"Exc","rel. val. ctrl. (B & R)"
"ph2",5883555,"c508xt5f",5,-4,2,"ph2_16","Z",24,4,91,"Inh","sup. (S & Z)"
"ph2",5883555,"c508xt5f",6,46,2,"ph2_16","C",24,46,91,"Exc","sup. ctrl. (K & C)"
"ph2",5883555,"c508xt5f",7,12,2,"ph2_16","S",24,12,91,"Exc","sup. (S & Z)"
"ph2",5883555,"c508xt5f",8,-4,2,"ph2_16","K",24,4,91,"Inh","sup. ctrl. (K & C)"
"ph2",5883056,"o8u81w5a",1,38,2,"ph2_16","B",24,38,135,"Exc","rel. val. ctrl. (B & R)"
"ph2",5883056,"o8u81w5a",2,22,2,"ph2_16","R",24,-22,135,"Inh","rel. val. ctrl. (B & R)"
"ph2",5883056,"o8u81w5a",3,16,2,"ph2_16","E",24,16,135,"Inh","pre. (E & I)"
"ph2",5883056,"o8u81w5a",4,30,2,"ph2_16","Z",24,-30,135,"Inh","sup. (S & Z)"
"ph2",5883056,"o8u81w5a",5,74,2,"ph2_16","K",24,-74,135,"Inh","sup. ctrl. (K & C)"
"ph2",5883056,"o8u81w5a",6,76,2,"ph2_16","C",24,76,135,"Exc","sup. ctrl. (K & C)"
"ph2",5883056,"o8u81w5a",7,60,2,"ph2_16","S",24,60,135,"Exc","sup. (S & Z)"
"ph2",5883056,"o8u81w5a",8,76,2,"ph2_16","I",24,-76,135,"Exc","pre. (E & I)"
"ph2",5882591,"fxwygy0n",1,70,2,"ph2_16","C",24,70,136,"Exc","sup. ctrl. (K & C)"
"ph2",5882591,"fxwygy0n",2,54,2,"ph2_16","K",24,-54,136,"Inh","sup. ctrl. (K & C)"
"ph2",5882591,"fxwygy0n",3,100,2,"ph2_16","E",24,100,136,"Inh","pre. (E & I)"
"ph2",5882591,"fxwygy0n",4,100,2,"ph2_16","I",24,-100,136,"Exc","pre. (E & I)"
"ph2",5882591,"fxwygy0n",5,80,2,"ph2_16","B",24,80,136,"Exc","rel. val. ctrl. (B & R)"
"ph2",5882591,"fxwygy0n",6,76,2,"ph2_16","S",24,76,136,"Exc","sup. (S & Z)"
"ph2",5882591,"fxwygy0n",7,66,2,"ph2_16","Z",24,-66,136,"Inh","sup. (S & Z)"
"ph2",5882591,"fxwygy0n",8,80,2,"ph2_16","R",24,-80,136,"Inh","rel. val. ctrl. (B & R)"
"ph2",5882559,"3a0f3226",1,100,2,"ph2_16","S",24,100,56,"Exc","sup. (S & Z)"
"ph2",5882559,"3a0f3226",2,100,2,"ph2_16","C",24,100,56,"Exc","sup. ctrl. (K & C)"
"ph2",5882559,"3a0f3226",3,-36,2,"ph2_16","I",24,36,56,"Exc","pre. (E & I)"
"ph2",5882559,"3a0f3226",4,40,2,"ph2_16","B",24,40,56,"Exc","rel. val. ctrl. (B & R)"
"ph2",5882559,"3a0f3226",5,-54,2,"ph2_16","R",24,54,56,"Inh","rel. val. ctrl. (B & R)"
"ph2",5882559,"3a0f3226",6,-100,2,"ph2_16","K",24,100,56,"Inh","sup. ctrl. (K & C)"
"ph2",5882559,"3a0f3226",7,32,2,"ph2_16","E",24,32,56,"Inh","pre. (E & I)"
"ph2",5882559,"3a0f3226",8,-64,2,"ph2_16","Z",24,64,56,"Inh","sup. (S & Z)"
"ph2",5882507,"8y7qbyx3",1,50,2,"ph2_16","C",24,50,36,"Exc","sup. ctrl. (K & C)"
"ph2",5882507,"8y7qbyx3",2,-98,2,"ph2_16","I",24,98,36,"Exc","pre. (E & I)"
"ph2",5882507,"8y7qbyx3",3,-36,2,"ph2_16","S",24,-36,36,"Exc","sup. (S & Z)"
"ph2",5882507,"8y7qbyx3",4,-84,2,"ph2_16","Z",24,84,36,"Inh","sup. (S & Z)"
"ph2",5882507,"8y7qbyx3",5,-46,2,"ph2_16","R",24,46,36,"Inh","rel. val. ctrl. (B & R)"
